time,x,y,z
485979,9,266,-7
485989,11,269,-1
485999,15,267,-8
486008,7,271,-7
486019,13,268,1
486029,7,272,-8
486038,8,272,-2
486048,11,264,-8
486057,9,273,-4
486068,14,268,-1
486078,6,272,-12
486087,10,271,2
486097,12,267,-8
486108,6,271,-8
486117,9,273,1
486127,12,266,-8
486136,6,273,0
486147,11,267,-6
486157,9,271,-9
486166,12,268,1
486176,13,262,-10
486187,6,273,-9
486196,7,273,1
486206,8,268,-8
486216,6,278,1
486263,7,267,-7
486265,10,267,-7
486275,15,262,-13
486285,7,273,-3
486295,15,265,-10
486304,10,269,-8
486315,11,269,0
486324,8,269,-6
486334,5,274,-5
486344,12,265,-4
486353,11,265,-11
486364,7,275,-4
486374,12,271,0
486383,10,269,-8
486393,8,271,-1
486404,14,266,0
486413,6,271,-8
486423,14,267,2
486432,9,270,-8
486443,7,273,0
486453,10,268,-7
486462,5,274,-11
486472,13,265,-2
486482,12,266,-11
486492,6,275,-5
486502,12,268,2
486511,12,267,-8
486521,8,273,-5
486532,11,272,1
486541,9,267,-11
486551,9,270,-10
486561,12,266,-1
486571,13,263,-10
486581,5,271,-5
486591,13,268,4
486600,10,269,-9
486610,4,275,-3
486620,14,267,0
486630,7,273,-7
486640,6,274,-2
486649,15,266,-6
486660,10,270,-9
486670,5,274,0
486679,9,266,-6
486689,8,273,-12
486699,11,273,-1
486709,15,263,-4
486719,6,271,-1
486728,13,269,3
486738,9,266,-6
486787,9,267,-4
486788,9,267,-7
486798,8,272,-4
486807,11,266,-2
486817,9,269,-12
486828,7,269,-4
486837,12,267,-5
486847,9,274,-10
486857,12,268,-3
486866,15,262,-12
486877,8,270,-1
486887,15,265,0
486896,9,271,-7
486906,8,274,-1
486916,15,263,-7
486926,6,273,-5
486936,13,268,1
486945,6,272,-10
486956,4,271,1
486966,9,265,-10
486975,11,270,-7
486985,14,264,-4
486994,6,271,-12
487005,5,272,0
487015,9,269,-9
487024,7,271,-15
487034,10,270,1
487045,12,266,-15
487054,8,273,-8
487064,10,269,-1
487073,11,267,-13
487084,9,273,2
487094,11,268,-8
487103,8,269,-3
487113,13,268,1
487123,7,272,-7
487133,11,274,0
487143,8,270,-10
487153,5,272,-4
487162,16,266,-2
487173,8,271,-13
487182,9,272,1
487192,8,268,-9
487202,4,275,-2
487212,15,268,-1
487222,15,265,-9
487232,5,274,-6
487241,13,268,-3
487251,14,262,-13
487261,5,275,-2
487312,7,269,-9
487320,10,272,-1
487330,9,269,-17
487341,6,274,-1
487350,16,264,-3
487360,6,269,-14
487369,6,270,-2
487379,11,264,-5
487390,11,269,-15
487399,8,273,-1
487409,15,269,-1
487419,13,266,-8
487429,6,273,-4
487439,11,269,-2
487448,12,266,0
487458,6,271,-7
487469,12,273,4
487478,11,268,-4
487488,6,274,-5
487498,14,270,2
487507,11,268,-10
487518,8,272,-11
487528,9,273,1
487537,12,266,-9
487547,10,267,-13
487557,11,272,2
487567,9,267,-8
487577,8,270,-10
487586,11,271,3
487597,9,272,-7
487607,7,273,0
487616,10,270,-6
487626,7,272,-8
487636,8,273,-1
487646,16,262,-7
487656,14,263,-15
487665,5,271,-5
487675,11,270,3
487686,10,268,-7
487695,5,277,-5
487705,13,265,2
487715,9,270,-5
487725,8,273,3
487735,10,267,-7
487744,4,275,-5
487754,13,266,-8
487764,9,271,-3
487774,12,269,3
487784,8,270,-9
487794,5,274,0
487842,9,268,-5
487843,17,273,-7
487853,15,265,-15
487863,5,272,-5
487873,15,266,-5
487882,8,271,-13
487892,7,272,1
487903,10,266,-11
487912,6,271,-10
487922,7,275,-1
487931,14,262,-8
487942,6,272,-6
487952,7,275,2
487961,12,267,-5
487971,4,275,-9
487982,13,267,2
487991,10,272,-8
488001,8,274,-4
488011,14,265,-5
488020,9,266,-12
488031,12,271,-2
488040,13,267,-11
488050,6,275,-4
488060,13,265,0
488070,9,272,-4
488080,15,270,1
488090,9,268,-10
488099,9,272,-3
488110,15,264,-11
488119,6,274,-4
488129,16,267,-4
488139,12,267,-13
488148,6,274,1
488159,9,265,-9
488169,6,273,-6
488178,12,271,-1
488188,9,271,-16
488199,7,270,-5
488208,8,267,-12
488218,8,270,1
488227,14,263,-9
488238,9,269,-19
488248,11,270,1
488257,6,272,-5
488267,8,275,2
488278,13,269,-9
488287,7,269,-6
488297,11,269,-2
488307,11,270,-11
488316,9,273,-3
488371,10,268,-5
488376,14,267,-1
488386,7,270,-14
488395,12,268,-4
488406,7,267,-13
488415,8,272,-6
488425,13,261,-11
488435,9,269,-12
488444,10,269,0
488455,11,268,-10
488465,5,271,-7
488474,11,272,0
488484,8,270,-10
488494,6,270,-4
488504,14,268,0
488514,9,272,-6
488523,8,272,-1
488534,14,265,-8
488544,10,272,-15
488553,11,273,2
488563,8,269,-6
488573,7,272,-2
488583,10,264,-14
488593,3,270,-4
488602,12,264,-9
488612,4,276,-4
488623,14,264,-5
488632,4,272,-7
488642,15,263,-8
488652,7,269,-1
488662,13,267,-1
488672,7,273,-7
488682,7,272,-1
488691,16,262,-12
488701,5,271,-7
488711,14,263,-7
488721,7,272,-13
488731,13,265,-1
488740,7,271,-10
488751,8,274,-4
488761,10,270,-12
488770,5,275,-4
488780,12,267,-5
488790,5,272,-8
488800,13,268,-4
488810,6,273,-10
488819,8,273,-4
488829,11,268,-12
488840,7,272,-1
488849,14,264,-10
488898,10,268,-5
488898,10,271,-8
488908,12,269,-4
488919,13,264,-12
488928,7,270,-6
488938,11,271,-2
488948,12,265,-11
488957,6,273,-7
488968,15,264,0
488977,7,270,-5
488987,10,271,1
488997,13,264,-13
489007,7,275,-1
489017,15,265,-11
489027,9,269,-15
489036,12,270,-2
489047,13,266,-9
489057,5,274,-4
489066,14,268,-2
489076,9,271,-14
489085,6,270,-4
489096,13,266,-1
489106,8,270,-13
489115,6,273,-1
489125,13,265,-8
489136,8,269,-14
489145,11,273,-2
489155,12,269,-7
489164,6,273,-11
489175,10,271,4
489185,12,265,-4
489194,7,272,-9
489204,11,271,4
489214,10,268,-6
489224,9,271,-13
489234,10,271,1
489244,10,267,-12
489253,7,272,-4
489264,14,265,-2
489273,12,266,-15
489283,8,273,2
489293,9,270,-9
489303,6,277,-6
489313,11,271,-2
489323,10,270,-11
489332,12,271,3
489342,14,265,-7
489352,7,272,0
489362,8,267,-9
489372,5,274,-7
489420,9,267,-6
489421,13,272,-8
489432,8,272,-6
489441,15,267,-4
489451,13,267,-9
489460,9,271,0
489470,10,268,-6
489481,5,271,-8
489490,12,270,1
489500,8,270,-12
489510,9,274,-2
489520,10,268,-11
489530,6,275,-2
489540,12,266,0
489549,7,272,-7
489560,8,271,0
489569,12,269,-10
489579,5,272,-2
489589,11,265,-13
489598,6,271,-7
489609,11,271,3
489619,7,270,-8
489628,5,272,-4
489638,13,266,-5
489648,6,268,-12
489658,11,270,-3
489668,14,263,-13
489677,5,275,-4
489688,10,268,-1
489698,8,271,-13
489707,12,268,3
489717,11,270,-13
489728,5,273,0
489737,8,264,-5
489747,8,271,-14
489756,6,273,-3
489766,13,266,-6
489777,6,275,-11
489786,6,274,0
489796,9,267,-11
489806,8,270,-15
489816,12,272,4
489826,10,270,-7
489835,5,275,-1
489845,12,266,-6
489856,8,271,-16
489865,13,272,2
489875,10,269,-10
489885,4,270,-2
489894,13,267,-2
489946,9,267,-6
489954,4,271,-3
489964,15,264,4
489973,8,270,-7
489984,5,275,-2
489994,10,267,-5
490003,9,269,-15
490013,9,272,1
490022,12,264,-5
490033,15,262,-14
490043,6,270,-1
490052,13,269,1
490062,10,270,-9
490073,5,272,-1
490082,15,263,-13
490092,8,270,-8
490102,12,267,-5
490112,10,271,-19
490122,3,274,-4
490131,11,266,-9
490141,6,273,-9
490151,11,270,0
490161,12,268,-10
490171,8,270,-9
490181,7,274,5
490190,9,270,-9
490201,2,275,-3
490210,12,271,3
490220,8,271,-12
490230,5,275,-2
490240,13,265,-5
490250,8,270,-13
490260,11,272,3
490269,10,270,-12
490279,5,272,-5
490290,12,264,-3
490299,9,271,-15
490309,12,268,0
490318,10,268,-13
490329,9,271,2
490339,9,267,-5
490348,10,269,-15
490358,9,273,3
490369,10,267,-8
490378,7,269,-2
490388,14,273,-1
490397,13,265,-12
490407,8,268,-4
490418,13,268,3
490427,10,269,-16
490476,11,267,-7
490477,11,266,-7
490486,16,263,-11
490497,6,274,-10
490506,12,272,0
490516,10,266,-11
490526,4,271,0
490535,11,268,-5
490546,8,270,-10
490556,9,273,0
490565,10,268,-8
490575,8,270,-11
490585,8,273,2
490595,9,266,-10
490605,6,269,-8
490614,12,270,-2
490625,15,264,-6
490635,9,272,-4
490644,12,267,-2
490654,10,271,-11
490664,4,274,-3
490674,16,268,-2
490684,8,272,-12
490693,5,271,0
490703,10,269,-10
490714,9,273,-15
490723,10,270,-1
490733,14,261,-10
490743,9,271,-3
490753,10,273,2
490763,8,267,-8
490772,5,273,-3
490782,10,269,2
490792,9,270,-10
490802,8,273,-3
490812,16,264,1
490822,8,267,-11
490831,4,274,-1
490842,15,264,0
490852,8,268,-9
490861,3,274,2
490871,8,268,-4
490881,9,270,-12
490891,7,272,-6
490901,11,267,-11
490910,5,271,-8
490920,14,272,-3
490931,8,267,-14
490940,3,272,-5
490950,15,265,-11
490998,7,268,-8
490999,9,269,-4
491010,5,274,-11
491019,11,265,-2
491029,13,263,-10
491039,6,269,-4
491048,15,266,-3
491059,12,267,-12
491068,5,271,-4
491078,12,269,-2
491088,8,271,-15
491098,3,275,-2
491108,13,264,-7
491118,5,274,-5
491127,13,263,-10
491138,9,272,-11
491148,10,274,3
491157,12,267,-12
491167,10,269,-12
491176,8,273,-2
491187,12,270,2
491197,9,267,-12
491206,9,268,-11
491216,4,273,-3
491227,11,268,0
491236,10,269,-10
491246,9,273,-8
491255,7,273,0
491266,13,269,-4
491276,13,266,-9
491285,9,268,-14
491295,8,272,-6
491305,10,271,3
491315,11,267,-9
491325,14,265,-11
491334,4,271,-4
491344,8,274,2
491355,12,267,-5
491364,9,266,-14
491374,11,270,-1
491384,14,264,-17
491394,6,274,-9
491404,16,264,-2
491414,13,266,-13
491423,9,272,1
491433,13,264,-7
491443,7,269,-7
491453,6,271,0
491463,10,267,-7
491472,8,274,-10
491522,9,268,-6
491522,13,265,-2
491532,11,262,-9
491542,7,274,2
491551,9,270,-9
491561,8,271,-14
491572,12,270,-1
491581,14,262,-12
491591,9,274,-5
491601,14,268,-2
491611,5,272,-11
491621,8,274,2
491630,11,269,-5
491640,6,271,-13
491651,4,275,-5
491660,14,264,-4
491670,9,273,-12
491680,11,271,-2
491689,11,267,-5
491700,9,269,-10
491709,11,273,-2
491719,13,266,-1
491729,9,268,-8
491739,7,271,-6
491749,12,269,-1
491759,12,265,-15
491768,5,275,-6
491779,11,273,-3
491789,15,263,-11
491798,6,274,-7
491808,13,270,0
491817,6,273,-7
491828,3,273,-5
491838,12,265,-1
491847,7,273,-13
491857,12,265,-5
491868,7,272,-9
491877,12,269,3
491887,5,272,-5
491897,8,273,0
491907,11,270,-10
491917,7,273,-7
491926,12,268,0
491936,11,267,-8
491947,6,269,-5
491956,15,266,-1
491966,14,263,-12
491976,6,271,-1
491985,13,265,1
491996,9,270,-8
492044,9,266,-6
492045,8,272,-10
492055,11,266,-9
492064,5,271,-4
492075,14,267,2
492084,8,270,-8
492094,4,274,1
492104,10,266,-13
492113,6,276,-6
492124,13,263,-3
492134,5,271,-11
492143,13,263,-5
492153,7,271,-11
492164,10,271,2
492173,11,270,-9
492183,7,274,-3
492192,15,265,-9
492203,7,272,-7
492213,14,267,3
492222,12,266,-12
492232,5,272,-5
492242,16,266,-9
492252,5,274,-9
492262,13,264,-2
492272,9,267,-12
492281,9,272,-3
492292,14,265,-8
492301,10,270,-4
492311,13,268,-1
492321,7,271,-12
492331,11,271,0
492341,11,266,-10
492351,8,268,-4
492360,10,269,1
492370,10,266,-11
492380,5,275,-8
492390,11,269,-1
492400,9,269,-12
492409,9,270,0
492420,8,267,-11
492430,4,273,-4
492439,13,264,-8
492449,8,274,-7
492460,15,271,1
492469,13,270,-10
492479,8,270,-2
492488,14,264,-6
492498,10,271,-15
492509,12,271,2
492518,12,268,-8
492569,16,266,-7
492577,13,266,-5
492588,5,272,-7
492597,13,267,0
492607,10,270,-5
492617,11,271,4
492626,10,267,-8
492637,6,271,-2
492647,11,266,-7
492656,10,270,-5
492666,16,266,-1
492676,8,272,-15
492686,9,272,3
492696,11,268,-8
492705,14,264,-4
492716,11,264,-8
492726,10,269,0
492735,10,267,-8
492745,7,271,-12
492755,9,272,-2
492765,11,266,-9
492775,5,273,-3
492784,15,268,-1
492794,11,267,-10
492805,7,270,-5
492814,13,266,-3
492824,9,270,-13
492834,11,272,2
492844,9,269,-9
492854,6,273,-7
492863,14,264,-7
492873,5,271,-13
492883,12,268,3
492893,13,265,-11
492903,7,270,-6
492913,11,267,-1
492922,7,270,-10
492933,13,271,0
492943,11,268,-7
492952,5,271,-4
492962,12,267,0
492972,10,270,-4
492982,10,272,-1
492992,16,262,-4
493001,10,270,-12
493011,8,275,-2
493022,12,266,-10
493031,5,272,1
493041,10,268,-12
493050,8,273,-8
493100,9,268,-7
493101,5,270,-7
493110,14,267,-1
493120,12,268,-11
493130,9,275,1
493139,12,266,-11
493150,4,273,-6
493159,14,268,-2
493169,11,268,-14
493179,7,273,-5
493189,13,268,-3
493199,7,272,-13
493209,8,274,0
493218,9,270,-10
493229,6,271,-10
493238,13,268,-2
493248,11,267,-10
493258,9,272,-3
493267,16,263,-3
493278,9,268,-15
493288,8,271,1
493297,10,266,0
493307,7,273,-2
493318,10,272,-3
493327,14,264,-13
493337,4,275,-12
493346,13,268,-5
493357,4,270,-7
493367,12,270,2
493376,8,271,-9
493386,3,274,-2
493396,9,268,-8
493406,7,271,-5
493416,13,269,2
493425,8,270,-8
493435,8,274,-1
493446,13,262,-14
493455,11,272,-1
493465,8,270,-12
493475,6,271,-2
493485,12,266,-3
493495,2,273,-4
493505,13,265,-6
493514,9,270,-5
493524,13,268,0
493534,6,273,-6
493544,7,270,3
493554,8,271,-8
493563,10,271,-2
493574,11,266,-13
493622,9,267,-5
493623,13,265,-7
493633,7,271,-3
493642,11,267,0
493652,9,273,-6
493663,13,266,-2
493672,11,267,-12
493682,10,269,-4
493692,15,264,-3
493702,5,275,-11
493712,10,272,-2
493721,7,270,-11
493731,11,272,2
493742,10,268,-10
493751,6,272,-1
493761,15,266,2
493771,8,270,-3
493780,12,272,2
493791,8,269,-7
493801,2,273,-3
493810,15,263,-8
493820,6,270,-5
493830,14,266,2
493840,9,269,-3
493850,11,266,-1
493859,8,270,-11
493870,4,273,-1
493880,14,263,-6
493889,8,271,-9
493899,12,269,4
493908,7,270,-4
493919,8,272,1
493929,8,270,-9
493938,3,275,1
493948,10,268,-9
493959,1,277,-8
493968,12,268,-9
493978,5,274,-4
493988,13,267,-5
493998,8,272,-12
494008,9,273,1
494017,9,270,-7
494027,7,273,-1
494038,14,263,-7
494047,9,268,-14
494057,11,267,-2
494067,9,272,-9
494076,13,266,0
494087,9,269,-4
494096,12,267,-1
494145,9,266,-7
494146,8,271,-6
494155,13,267,-12
494166,11,270,-1
494176,10,268,-15
494185,17,263,-3
494195,8,271,-9
494204,13,265,-7
494215,4,273,-11
494225,12,268,-1
494234,5,276,-11
494244,12,269,2
494255,8,270,-8
494264,10,271,2
494274,12,266,-9
494284,6,276,-4
494294,17,263,-5
494304,7,271,-5
494313,11,270,2
494323,7,272,-6
494333,10,271,-2
494343,11,266,-11
494353,10,274,0
494363,9,270,-8
494372,7,272,-3
494383,14,264,-9
494392,7,275,1
494402,12,269,-4
494412,6,272,1
494422,11,266,-7
494432,5,272,-8
494442,13,265,-3
494451,8,271,-9
494461,17,264,3
494472,7,271,-10
494481,10,268,-2
494491,13,264,-12
494500,10,272,-4
494511,17,263,-5
494521,8,270,-6
494530,14,265,-5
494540,5,271,-13
494551,13,265,-1
494560,9,272,-11
494570,17,263,-7
494579,8,271,-11
494589,14,268,2
494600,8,273,-9
494609,14,267,1
494619,8,270,-9
494667,9,266,-4
494668,10,270,-5
494679,14,266,1
494688,10,268,-13
494698,3,272,1
494708,12,265,-6
494717,11,266,-13
494728,11,272,0
494738,12,265,-3
494747,6,273,-7
494757,13,268,1
494767,8,273,-5
494777,13,265,-1
494787,7,272,-10
494796,14,267,-10
494807,10,269,-11
494817,11,267,0
494826,7,270,-6
494836,5,272,-5
494846,14,264,1
494856,8,271,-10
494866,12,268,1
494875,6,272,-9
494885,13,267,1
494896,10,268,-10
494905,7,272,-2
494915,12,263,-4
494925,7,270,-3
494935,13,267,2
494945,7,273,-8
494954,12,269,-3
494964,14,264,-8
494974,5,274,-2
494984,14,270,-4
494994,7,269,-8
495004,11,273,-2
495013,12,265,-9
495024,3,272,-4
495034,14,268,-8
495043,7,275,-8
495053,11,272,-3
495063,9,269,-15
495073,4,273,-1
495083,14,260,-10
495092,7,273,-4
495102,13,265,-3
495113,9,271,-7
495122,11,272,1
495132,7,271,-5
495142,10,273,0
495198,11,268,-4
495201,13,267,-10
495211,7,273,-4
495221,13,268,-5
495230,5,273,-9
495241,7,273,-1
495250,8,268,-12
495260,9,270,1
495270,8,267,-10
495280,6,272,-5
495290,14,265,1
495300,8,270,-11
495309,4,275,-1
495320,18,260,-6
495330,8,272,-8
495339,12,266,-6
495349,6,275,-10
495358,12,272,-2
495369,7,271,-11
495379,3,274,-3
495388,15,265,-13
495398,7,269,-10
495409,12,267,-3
495418,14,266,-12
495428,6,273,-3
495437,14,265,-5
495448,9,267,-11
495458,13,268,0
495467,8,270,-10
495477,6,268,-2
495488,15,265,-3
495497,9,267,-13
495507,7,275,-3
495517,14,265,-8
495526,4,270,-2
495537,11,269,1
495546,8,271,-5
495556,10,271,1
495566,11,267,-12
495576,10,272,-1
495586,17,262,-11
495596,6,273,-10
495605,11,271,-1
495616,7,273,-10
495625,14,271,-3
495635,6,266,-6
495645,14,270,1
495654,10,268,-12
495665,6,273,-6
495675,13,264,-6
495723,9,268,-7
495724,13,267,-8
495733,8,271,0
495744,12,267,-4
495754,8,271,-10
495763,13,268,0
495773,6,272,-7
495783,10,274,1
495793,7,273,-10
495803,6,273,-3
495812,15,262,-11
495822,4,269,-4
495833,10,268,-6
495842,7,272,-11
495852,14,267,-2
495862,8,272,-6
495872,12,272,1
495882,8,271,-12
495892,5,270,-4
495901,12,267,-2
495911,12,269,-15
495921,11,274,2
495931,9,269,-8
495941,6,270,-2
495950,14,266,-12
495961,7,272,-14
495971,12,266,-2
495980,8,275,-11
495990,15,264,-2
496001,10,270,-11
496010,7,273,2
496020,7,271,-7
496029,6,272,-7
496039,16,263,-4
496050,12,267,-13
496059,6,274,-1
496069,16,267,-1
496079,12,268,-12
496089,1,273,-3
496099,11,268,2
496108,7,271,-3
496118,4,273,-5
496129,15,266,-1
496138,6,271,-12
496148,11,274,1
496158,9,270,-10
496167,5,271,-3
496178,13,267,0
496188,9,270,-7
496197,14,268,-2
496245,10,267,-10
496246,12,268,0
496257,8,271,-11
496267,4,274,-3
496276,14,264,-12
496286,6,271,-2
496295,13,267,-3
496306,8,270,-16
496316,13,267,0
496325,8,272,-6
496335,7,272,2
496346,10,270,-8
496355,6,270,-7
496365,13,269,-1
496375,8,269,-15
496385,12,271,1
496395,13,266,-10
496404,10,269,-1
496414,15,261,-11
496424,6,271,-8
496434,13,264,-3
496444,7,270,-13
496454,12,270,-1
496463,14,263,-14
496474,8,270,-3
496483,13,263,-7
496493,5,272,-9
496503,13,265,-10
496513,9,271,-11
496523,14,264,-7
496533,4,273,-4
496542,11,268,-6
496552,9,271,-6
496563,12,269,-1
496572,7,268,-14
496582,9,270,0
496591,11,268,-10
496602,7,273,-5
496612,13,267,-7
496621,9,271,-10
496631,12,270,-3
496642,8,271,-13
496651,7,273,2
496661,9,269,-8
496671,8,271,-4
496680,13,263,-4
496691,10,272,-10
496700,13,270,-1
496710,11,264,-14
496720,10,269,-4
496769,9,267,-5
496770,10,272,-11
496779,15,269,2
496789,10,269,-3
496799,6,273,-5
496808,14,266,-5
496819,14,263,-16
496829,8,270,-2
496838,12,267,-12
496848,7,271,-4
496858,14,267,-8
496868,4,269,-3
496878,15,263,-7
496887,10,269,-14
496898,13,267,-1
496908,13,262,-11
496917,8,271,1
496927,13,265,0
496937,9,273,-6
496947,7,270,-3
496957,14,264,-5
496966,6,275,-6
496976,11,271,-2
496987,12,266,-8
496996,6,272,-3
497006,13,264,-12
497016,8,271,-5
497026,10,270,3
497036,6,269,-10
497046,5,272,-2
497055,13,264,-11
497065,6,273,-11
497075,11,271,2
497085,10,269,-9
497095,5,274,-8
497104,12,266,-5
497115,12,267,-14
497125,11,272,-3
497134,13,262,-13
497144,11,270,0
497154,8,270,-7
497164,11,271,1
497174,9,271,-6
497183,9,270,-3
497193,9,272,-11
497204,10,269,0
497213,7,272,-8
497223,11,271,-1
497233,14,263,-10
497243,4,269,-4
497292,8,269,-6
497292,6,265,-8
497302,13,274,-1
497312,10,268,-12
497321,5,272,-6
497332,11,266,2
497341,8,272,-8
497351,9,274,4
497361,8,269,-8
497371,10,271,-14
497381,12,272,-2
497391,14,265,-7
497400,8,273,-11
497411,7,274,2
497421,9,271,-8
497430,8,270,-2
497440,13,264,-3
497449,8,269,-12
497460,9,271,1
497470,10,269,-10
497479,7,271,-2
497489,9,265,-5
497500,8,272,-12
497509,11,270,3
497519,11,266,-5
497528,8,271,-12
497539,9,272,-3
497549,16,264,-10
497558,8,271,-1
497568,14,268,2
497579,8,271,-7
497588,9,271,2
497598,11,270,-8
497608,7,272,-2
497617,14,268,-8
497628,3,274,-5
497637,12,270,1
497647,8,272,-6
497657,13,272,2
497667,8,270,-13
497677,5,274,-7
497687,13,266,0
497696,8,271,-4
497707,9,271,-3
497716,10,269,-15
497726,4,273,-1
497736,13,265,-15
497745,6,274,-1
497756,6,270,-10
497766,11,273,0
497816,11,268,-5
497824,8,271,-5
497835,11,270,3
497845,12,266,-11
497854,5,275,-3
497864,11,267,-2
497874,11,269,-8
497884,7,271,-6
497894,13,268,-2
497904,10,269,-11
497913,2,274,-3
497924,16,266,0
497933,9,267,-9
497943,8,272,-2
497953,13,263,-10
497963,7,271,-3
497973,12,267,1
497983,10,268,-10
497992,5,272,0
498002,9,266,-8
498012,6,272,-5
498022,14,266,-2
498032,7,271,-4
498041,11,268,-2
498052,9,268,-14
498062,10,270,-2
498071,12,267,-13
498081,6,271,-5
498092,15,267,3
498101,9,270,-4
498111,10,271,2
498120,10,267,-9
498130,7,273,-11
498141,11,268,1
498150,9,270,-11
498160,7,274,-3
498170,17,264,-11
498180,5,270,-11
498190,13,265,1
498199,10,267,-10
498209,5,273,-7
498220,13,265,-7
498229,6,272,-8
498239,13,270,0
498249,9,268,-9
498258,5,272,-1
498269,15,265,-3
498279,8,271,-10
498288,10,273,-3
498298,15,264,-9
498347,8,267,-7
498348,9,270,-12
498358,14,268,3
498367,11,267,-11
498377,8,273,-5
498386,15,267,0
498397,10,269,-7
498407,6,273,1
498416,12,267,-9
498426,9,271,-18
498437,11,270,-2
498446,9,268,-10
498456,10,271,-3
498466,12,270,-14
498476,2,271,0
498486,9,268,-12
498495,9,272,-3
498505,15,264,-7
498515,5,273,-8
498525,12,269,-4
498535,10,271,-13
498545,11,272,4
498554,8,271,-6
498565,4,276,-2
498574,14,264,-11
498584,5,273,0
498594,7,274,-6
498604,14,270,-1
498614,12,264,-12
498624,10,272,0
498633,10,267,-9
498643,6,272,0
498654,9,267,-9
498663,8,273,-6
498673,13,265,2
498682,8,272,-8
498693,7,271,1
498703,11,268,-9
498712,13,273,-2
498722,13,266,-8
498733,9,269,-1
498742,15,264,-10
498752,10,271,-4
498761,14,264,-11
498771,5,275,-1
498782,14,264,-8
498791,7,272,-3
498801,11,270,-11
498811,7,274,-3
498821,14,264,-7
498870,9,266,-9
498870,7,269,-3
498880,15,267,-6
498890,11,267,-9
498899,13,264,-4
498910,8,272,-3
498920,16,264,0
498929,8,272,-1
498939,15,263,-2
498950,6,272,-6
498959,16,262,-4
498969,11,269,1
498978,9,269,-8
498989,10,270,-3
498999,10,267,-14
499008,6,271,-2
499018,13,268,-16
499028,8,269,-3
499038,13,265,-10
499048,10,273,-7
499057,13,270,2
499067,9,270,-7
499078,6,274,-4
499087,12,267,-4
499097,11,269,-16
499107,13,268,-1
499117,14,264,-13
499127,6,276,-9
499137,15,265,0
499146,7,270,-4
499156,11,269,3
499166,10,269,-7
499176,7,272,-1
499186,14,264,-8
499195,7,271,-5
499206,12,271,2
499216,10,269,-10
499225,8,271,-1
499235,16,262,-7
499245,6,273,-6
499255,13,267,0
499265,7,271,-2
499274,11,270,2
499284,7,271,-8
499295,8,274,-6
499304,7,269,-11
499314,12,270,0
499324,10,267,-10
499334,10,268,-1
499344,17,262,-14
499392,7,268,-8
499393,13,263,-4
499403,11,265,-8
499412,6,269,-3
499423,13,267,0
499433,9,270,-5
499442,13,269,3
499452,8,271,-7
499462,5,276,1
499472,10,267,-9
499482,5,273,-6
499491,11,268,0
499502,8,269,-5
499512,11,273,2
499521,8,267,-7
499531,5,274,0
